artist,album,track,uri,duration_ms,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,popularity_levels,album.release_year,album.release_year_category,artist.id,artist.genres,artist.popularity,artist.number_of_followers,estimated_genre_type,genre_category
Ensiferum,Ensiferum,Battle Song,6zqQHFfLZYVnmHpyNsXOhn,194853,35,0.295,0.988,-2.613,0.319,3.61e-06,0.966,0.361,0.326,142.169,3,"(24,85]",2000,"[1957,2002]",0krXCIkthz13P8o0v2tksH,finnish melodeath|finnish metal|folk metal|melodic death metal|metal|nordic folk metal|power metal|viking metal,47,285115,metal,other
Plaid,The Digging Remedy,Dilatone,72xZLftcBvqSEHPVHdKYAi,220920,21,0.7,0.794,-11.492,0.169,0.0646,0.89,0.177,0.417,174.946,3,"(1,24]",2016,"(2015,2022]",5akVqMzdZOdbMYbE4vNZWD,abstract|ambient|deep idm|drill and bass|electronica|intelligent dance music|microhouse|ninja,44,98561,dance,dance
bôa,Get There,Get There,12iDj4RrC2EpL9p51n5PDl,273880,0,0.594,0.773,-8.802,0.0286,0.0227,0.00589,0.14,0.32,126.297,4,"[0,1]",2005,"(2002,2010]",5jTtGLk1mGFMY5lQOvJYUj,,63,261659,,Not Assigned
Shinsei Kamattechan,Tomodachi Wo Koroshite Made,Shinitai Kisetsu,5ilKTiGStNcUv5NX8rUf6O,269000,0,0.261,0.882,-2.243,0.052,0.00104,0,0.199,0.424,141.011,4,"[0,1]",2010,"(2002,2010]",1ZnuqrjIR4q8zhgriUYsSo,japanese alternative rock,54,123161,alternative,alternative
Alexa Tarantino,Crossing Paths,It's You and Me,04LLOtx22yuJbtf6KSMJCq,327053,0,0.649,0.145,-14.921,0.0467,0.976,0.729,0.114,0.643,95.76,4,"[0,1]",2014,"(2010,2015]",4iP863xgxxSQUbKm7SVwXh,straight-ahead jazz,21,1719,jazz,jazz
Various Artists,Cuadro De Amigos,Un Pedazo de Buenos Aires,2csgAgerjkdYkVAnNnzkbC,140991,0,0.319,0.471,-8.826,0.0399,0.857,0.928,0.729,0.414,116.551,4,"[0,1]",2010,"(2002,2010]",0LyfQWJT6nXafLPZqxe9Of,,0,1738944,,Not Assigned
Lamb of God,Ashes Of The Wake,Remorse Is for the Dead,1j34IDTrL19eQkTBHgP6a2,339933,0,0.387,0.986,-4.89,0.139,0.0197,0.0129,0.194,0.0858,132.357,4,"[0,1]",2004,"(2002,2010]",3JFsVIxOn7STeilPICkkB2,alternative metal|groove metal|melodic metalcore|metal|nu metal|virginia metal,65,1735533,alternative,alternative
Portugal. The Man,The Satanic Satanist,Let You Down,4JxnDfQNJlsJbmEhcs4DEM,137306,0,0.393,0.204,-11.613,0.0328,0.992,0.227,0.221,0.196,118.885,4,"[0,1]",2009,"(2002,2010]",4kI8Ie27vjvonwaB2ePh8T,modern alternative rock|modern rock|rock,65,1348978,alternative,alternative
re:plus,Miscellany,Yourside,265JZO8s5NpKjWSb4nHm3v,383360,16,0.458,0.685,-6.426,0.0304,0.247,0.000889,0.129,0.542,66.988,4,"(1,24]",2015,"(2010,2015]",6ftHlqrtNdAq0bWL7zkaTG,ambeat|japanese jazz fusion,38,36295,jazz,jazz
Charlie Parker,Charlie Parker With Strings,If I Should Lose You,2bdYS6zno0xg2MtTEwuAOR,168679,0,0.353,0.361,-8.202,0.0307,0.905,0.16,0.146,0.366,113.803,3,"[0,1]",2015,"(2010,2015]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
Frédéric Chopin,Chopin Nocturnes,"Nocturnes, Op. 15: No. 3 in G Minor",0wE5Z1RvWG3cPT1TWGbjH4,254906,13,0.416,0.0156,-20.826,0.0481,0.993,0.877,0.104,0.198,66.019,3,"(1,24]",2016,"(2015,2022]",7y97mc3bZRFXzT2szRM4L4,classical|early romantic era|polish classical,74,2898005,classical,other
The Dave Brubeck Quartet,Time Out,Kathy's Waltz,4vNhTztObTig8utYwGsETO,287840,33,0.484,0.151,-18.622,0.0378,0.88,0.178,0.115,0.399,94.587,4,"(24,85]",1959,"[1957,2002]",4iRZAbYvBqnxrbs6K25aJ7,bebop|jazz|jazz quartet,56,236687,jazz,jazz
Dave Liebman,Solo (Live in New York),Spring '82 (Intro) [Live],19trgApOXOzaX4UBTtjiUd,32267,0,0.678,0.255,-21.982,0.454,0.802,0,0.335,0.26,94.567,1,"[0,1]",2015,"(2010,2015]",429bUEZe2Hq5QJvO2CmhLn,avant-garde jazz|contemporary jazz|contemporary post-bop|ecm-style jazz|free jazz|italian jazz|japanese jazz|jazz|jazz fusion|jazz saxophone|swedish jazz|uk contemporary jazz,35,9673,jazz,jazz
Jane's Addiction,Nothing's Shocking,Thank You Boys,0Vkw2n0irMm2HaCawvXM6M,64640,30,0.565,0.701,-18.465,0.109,0.052,0.823,0.414,0.138,93.245,4,"(24,85]",1988,"[1957,2002]",02NfyD6AlLA12crYzw5YcR,alternative metal|alternative rock|blues rock|funk metal|funk rock|grunge|nu metal|permanent wave|pop rock|rap rock|rock,57,1258991,alternative,alternative
Juan Serrano,At the World's Fair,Chapines (Zapateado),5IKlITGGYdImu01UyF3FI7,225440,2,0.312,0.398,-19.148,0.0578,0.952,0.867,0.202,0.785,78.425,4,"(1,24]",1965,"[1957,2002]",3QFILZBmorcywC5QvAnm50,flamenco guitar|rumba,34,2830,guitar,other
John Coltrane Sextet,Blue Train,Blue Train,0qaSJ9fGTRwwZKlNoNRXAZ,643200,1,0.515,0.397,-11.308,0.0437,0.831,0.0524,0.273,0.58,132.548,4,"[0,1]",2010,"(2002,2010]",05TV25sw3rO4b7QUjcQcF2,spiritual jazz,10,1412,jazz,jazz
What the Tango?!,Alt Mission,Ojos Que No Ven (Halo Refuser Remix),5sr3W1ukzDLOfElQKpvl2d,234206,0,0.577,0.752,-7.854,0.0446,0.00248,0.0177,0.694,0.659,125.008,4,"[0,1]",2013,"(2010,2015]",1Rs2sifpDyJ0vJ2picQOUd,,0,36,,Not Assigned
Donald Harrison,The Chosen,If I Were a Bell,5bc75U59VbT5ZTHM8ORxsv,392613,0,0.56,0.498,-9.306,0.0433,0.675,0.0501,0.0862,0.309,114.372,4,"[0,1]",2008,"(2002,2010]",53pHwg1sjhqGk726JnJHYb,jazz saxophone|new orleans jazz,22,5145,jazz,jazz
MGMT,Oracular Spectacular,Electric Feel,3FtYbEfBqAlGO46NUDQSAt,229640,77,0.763,0.803,-3.713,0.0351,0.0709,0.285,0.348,0.561,103.04,3,"(24,85]",2007,"(2002,2010]",0SwO7SWeDHJijQ3XNS7xEE,alternative dance|indietronica|modern rock|rock,75,2681980,alternative,alternative
Emily Remler,East To Wes,Snowfall,7qTFgHvdaFiUzWfCd0dCza,395240,0,0.478,0.0649,-26.529,0.0317,0.898,0.703,0.0848,0.275,124.554,3,"[0,1]",1988,"[1957,2002]",2KD1KC9SgUiYueJUmWTnNJ,jazz guitar,32,16985,jazz,jazz
Charlie Parker,Charlie Parker With Strings,April In Paris,6ofGY9MqjjyySUXDnHM4Kh,188399,0,0.401,0.42,-6.341,0.0287,0.95,0.484,0.143,0.446,81.272,4,"[0,1]",2015,"(2010,2015]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
Chick Corea,Hot House,Hot House,2mWeR7Vs62MQgCNcZKYfgS,231360,8,0.415,0.324,-13.636,0.041,0.991,0.919,0.113,0.612,112.492,3,"(1,24]",2012,"(2010,2015]",5olDKSsFhhmwh8UCWwKtpq,contemporary jazz|contemporary post-bop|ecm-style jazz|jazz|jazz fusion|jazz piano|uk contemporary jazz,51,313664,jazz,jazz
Sonny Stitt Quartet,Tune-Up!/Constellation,It's Magic,0xhKglm7eckQDxQzC2TL0d,315120,0,0.516,0.264,-13.219,0.0379,0.852,0.415,0.111,0.243,71.134,3,"[0,1]",2007,"(2002,2010]",03Sna6rwmroeEViv4M4K8H,bebop|hard bop|jazz quartet,42,3881,jazz,jazz
Anamanaguchi,Endless Fantasy,Pastel Flags,0xtqNYckH9GHUbEgqQCEDR,200715,0,0.366,0.942,-2.569,0.0632,0.0145,0.58,0.0697,0.519,92.868,4,"[0,1]",2013,"(2010,2015]",2UwJRAgSOi1zcLkvUNc8XL,bitpop|chiptune|indie game soundtrack|nintendocore,51,173496,indie,indie
Flying Lotus,Cosmogramma,Zodiac Shit,4GtN7yHlsvQanJfp2Qzw1A,164640,45,0.346,0.753,-4.606,0.273,0.0229,0.0641,0.3,0.184,79.275,4,"(24,85]",2010,"(2002,2010]",29XOeO6KIWxGthejQqn793,afrofuturism|alternative hip-hop|electronica|escape room|experimental hip-hop|glitch|glitch hop|hip-hop|intelligent dance music|jazztronica|psychedelic hip-hop|wonky,57,714382,alternative,alternative
Donald Harrison,Quantum Leap,The Greatest,4qCoBJMTUXm6qQVcnENRlU,214333,0,0.761,0.514,-10.652,0.175,0.414,0,0.218,0.728,91.518,4,"[0,1]",2010,"(2002,2010]",53pHwg1sjhqGk726JnJHYb,jazz saxophone|new orleans jazz,22,5145,jazz,jazz
John Coltrane,Coltrane Plays the Blues,Mr. Knight,02TxPNiAnPapRpRquJRFWO,451333,20,0.524,0.305,-16.051,0.0402,0.601,0.279,0.0946,0.191,91.061,4,"(1,24]",1962,"[1957,2002]",2hGh5VOeeqimQFxqXvfCUf,bebop|free jazz|jazz|jazz saxophone,65,1480095,jazz,jazz
Charles Mingus,The Clown,Blue Cee,4bCqbB05CckGDBZv45CNWR,471826,22,0.437,0.333,-15.057,0.0402,0.86,0.00687,0.106,0.42,167.36,4,"(1,24]",1957,"[1957,2002]",1W8TbFzNS15VwsempfY12H,avant-garde jazz|bebop|contemporary post-bop|cool jazz|electric bass|free jazz|hard bop|jazz|jazz double bass|jazz fusion|uk contemporary jazz,49,416716,jazz,jazz
Donald Harrison,The Chosen,They Can't Take That Away from Me,0wKdM0GogFjcvqhJHZ8kLO,347026,0,0.616,0.297,-10.304,0.0391,0.782,0.0838,0.117,0.581,132.867,4,"[0,1]",2008,"(2002,2010]",53pHwg1sjhqGk726JnJHYb,jazz saxophone|new orleans jazz,22,5145,jazz,jazz
Susana China,Trapézio,Pé no Degrau,4qkCqsxc7MrvcXWftUm60O,251886,0,0.387,0.58,-6.475,0.0429,0.736,0.000112,0.224,0.434,80.529,4,"[0,1]",2018,"(2015,2022]",1AGEQE7IRNqCFE73Tk8ad5,,0,108,,Not Assigned
DJ Shadow,The Mountain Will Fall,Ghost Town,6tC6Jy9hSYSOHgwClCVN2F,231367,0,0.587,0.849,-5.993,0.0478,0.00168,0.602,0.0932,0.155,160.018,4,"[0,1]",2016,"(2015,2022]",5CE2IfdYZEQGIDsfiRm8SI,big beat|downtempo|electronica|hip-hop|trip hop|turntablism,62,540941,big,other
Shinsei Kamattechan,Tomodachi Wo Koroshite Made,23sai No Natsuyasumi,4DndYJwyGerDlmUKUdbkwp,214000,0,0.285,0.87,-3.583,0.0471,0.0037,0,0.112,0.49,83.731,4,"[0,1]",2010,"(2002,2010]",1ZnuqrjIR4q8zhgriUYsSo,japanese alternative rock,54,123161,alternative,alternative
Various Artists,Cuadro De Amigos,La Ultima Copa,7ynq6hRF6kVL84K34hapwZ,175148,0,0.548,0.602,-6.193,0.0945,0.751,0,0.721,0.809,101.128,4,"[0,1]",2010,"(2002,2010]",0LyfQWJT6nXafLPZqxe9Of,,0,1738944,,Not Assigned
Bria Skonberg,Nothing Never Happens,What Now,3lcQ7u27PvNhVhJfrJVG0u,276986,8,0.365,0.283,-10.959,0.0352,0.857,0.316,0.0977,0.225,185.948,3,"(1,24]",2019,"(2015,2022]",0ahtSggrsy1v2oJuKfmzGm,canadian modern jazz|contemporary vocal jazz|jazz trumpet,36,11197,jazz,jazz
Charlie Parker,Best of the Complete Savoy & Dial Studio Recordings,Cheryl,0BTIAccuqupR5fTEpBPjpz,178106,0,0.462,0.552,-10.405,0.127,0.799,9.44e-05,0.341,0.831,178.357,4,"[0,1]",2002,"[1957,2002]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
Miles Davis,Kind Of Blue,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",7q3kkfAVpmcZ8g6JUThi3o,562400,51,0.531,0.227,-13.827,0.0351,0.642,0.000157,0.117,0.231,136.526,4,"(24,85]",1959,"[1957,2002]",0kbYTNQb4Pb1rPbbaF0pT4,cool jazz|hard bop|jazz|jazz fusion|jazz trumpet|uk contemporary jazz,63,2347037,jazz,jazz
Death Grips,Year Of The Snitch,Little Richard,7HmEH46Z57kyKbVO8JvlQQ,145381,34,0.484,0.929,-4.552,0.119,0.000912,0.0968,0.344,0.596,138.36,4,"(24,85]",2018,"(2015,2022]",5RADpgYLOuS2ZxDq7ggYYH,escape room|experimental hip-hop|industrial hip-hop,60,747307,experimental,other
rü,terodesu,Martes,21BbOPPTEVekAMPizpXBFI,177783,0,0.61,0.914,-5.226,0.0336,0.00774,0.812,0.206,0.757,105,4,"[0,1]",2018,"(2015,2022]",1slGKMObSjFDHaNM5ILhSv,peruvian indie,13,602,indie,indie
The Delgados,Hate,All Rise,1qJNPbKQFCrZN4pgFKbr2J,283306,0,0.427,0.384,-7.295,0.0303,0.561,0,0.0791,0.156,117.06,3,"[0,1]",2002,"[1957,2002]",4wavWMHhIiUXxwCuWsHzXo,britpop|scottish indie,30,18693,indie,indie
Dexter Gordon,Our Man In Paris,Scrapple From The Apple - Rudy Van Gelder Edition / 2003 Remaster,5f4V1rtxYYbGnTbITkkIV7,442173,35,0.482,0.597,-9.069,0.0596,0.514,0,0.0609,0.749,120.081,4,"(24,85]",1963,"[1957,2002]",3NUsiT2JSyaWAnWaXxDzhQ,bebop|hard bop|jazz|jazz saxophone|vocal jazz,48,190095,jazz,jazz
The Cannonball Adderley Quintet,Cannonball Adderley Quintet In Chicago,Grand Central,2Iyp24TpgQhaZ5hcehCtTe,273226,0,0.491,0.422,-13.11,0.036,0.709,0.000113,0.199,0.664,131.927,4,"[0,1]",1959,"[1957,2002]",2o346NHhUAlVxl5uXBVxK7,bebop|big band|hard bop|jazz|jazz funk|jazz fusion|jazz saxophone|soul jazz,35,34396,jazz,jazz
Branford Marsalis Quartet,Requiem,Elysium,5K8OoYg2j81FOXXPotZ6HR,575000,2,0.486,0.552,-11.911,0.0626,0.268,0.673,0.394,0.342,139.732,3,"(1,24]",1999,"[1957,2002]",795yvukGj0UOfcP8uftDq9,jazz quartet,34,18212,jazz,jazz
The Delgados,Hate,All You Need Is Hate,03fUzcirkyM0v0xDKl4MnP,173733,0,0.264,0.701,-5.174,0.0327,0.142,1.96e-06,0.109,0.297,103.302,4,"[0,1]",2002,"[1957,2002]",4wavWMHhIiUXxwCuWsHzXo,britpop|scottish indie,30,18693,indie,indie
John Coltrane,My Favorite Things,"My Favorite Things, Pt. 1 - Single Version",71PIBY7M98pNGZQkl18ULu,167000,31,0.296,0.257,-13.959,0.0312,0.329,3.7e-05,0.0925,0.26,164.4,3,"(24,85]",1961,"[1957,2002]",2hGh5VOeeqimQFxqXvfCUf,bebop|free jazz|jazz|jazz saxophone,65,1480095,jazz,jazz
Amigos de Teresa,"Ni Pasivos, Ni Activos ¡Modernos!",Lánzala,6QwAWIfsGL3Ph7hORkImqQ,180320,0,0.426,0.849,-5.148,0.0463,0.00499,0.109,0.0992,0.545,109.98,4,"[0,1]",2018,"(2015,2022]",61h4Emw4bK9s9TR0aD2lzk,,0,23,,Not Assigned
rü,terodesu,Nubes,5hJjjtPe2K46uhbblZCztV,95128,0,0.829,0.159,-16.749,0.0553,0.864,0.857,0.368,0.297,141.997,1,"[0,1]",2018,"(2015,2022]",1slGKMObSjFDHaNM5ILhSv,peruvian indie,13,602,indie,indie
Ensiferum,Ensiferum,Abandoned,1jWzgu2yQbxnugXE1LDg7O,410613,26,0.101,0.888,-3.687,0.0629,8.28e-06,0.198,0.137,0.406,159.808,3,"(24,85]",2000,"[1957,2002]",0krXCIkthz13P8o0v2tksH,finnish melodeath|finnish metal|folk metal|melodic death metal|metal|nordic folk metal|power metal|viking metal,47,285115,metal,other
Terell Stafford,New Beginnings,Kumbaya,4M1vFfgfd2y6kB3WxJpHE4,501626,1,0.466,0.343,-9.946,0.0352,0.684,0.915,0.113,0.272,116.965,4,"[0,1]",2003,"(2002,2010]",7rF1f3ZbidUhK24k7N8RcB,jazz trumpet,26,2980,jazz,jazz
Donald Harrison,The Chosen,I'm the Big Chief of Congo Square,1UDQyEZ8X26VhMBz2DglS2,528946,0,0.535,0.801,-9.83,0.0529,0.0621,0.765,0.0848,0.805,110.457,4,"[0,1]",2008,"(2002,2010]",53pHwg1sjhqGk726JnJHYb,jazz saxophone|new orleans jazz,22,5145,jazz,jazz
Beck,Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),Ramona,4XU6KI5FZ9ymoJGC49R3lm,261506,0,0.413,0.565,-7.2,0.0288,0.0359,0.768,0.139,0.341,123.044,4,"[0,1]",2010,"(2002,2010]",0LyfQWJT6nXafLPZqxe9Of,,0,1738944,,Not Assigned
John Coltrane,Both Directions At Once: The Lost Album,"One Up, One Down - Take 6",4rIgs7ki23t93piGoaqNkN,437853,15,0.428,0.558,-13.287,0.0901,0.35,0.000157,0.112,0.541,124.481,4,"(1,24]",2018,"(2015,2022]",2hGh5VOeeqimQFxqXvfCUf,bebop|free jazz|jazz|jazz saxophone,65,1480095,jazz,jazz
John Coltrane,Coltrane's Sound,Equinox,1OtISG0K02k06m1BENey4H,487279,39,0.62,0.203,-15.599,0.0341,0.798,0.501,0.0649,0.27,116.8,4,"(24,85]",1964,"[1957,2002]",2hGh5VOeeqimQFxqXvfCUf,bebop|free jazz|jazz|jazz saxophone,65,1480095,jazz,jazz
Anamanaguchi,Endless Fantasy,Canal Paradise,3aIV6v1IjdWgXx3SlPoOsT,273450,0,0.421,0.992,-4.353,0.0512,1.92e-05,0.954,0.0745,0.147,120.27,4,"[0,1]",2013,"(2010,2015]",2UwJRAgSOi1zcLkvUNc8XL,bitpop|chiptune|indie game soundtrack|nintendocore,51,173496,indie,indie
The Fall of Troy,Doppelganger,I Just Got This Symphony Goin',4MvqIDlozKlAC2XaDO6Ri6,249373,39,0.239,0.928,-4.707,0.0905,4.96e-05,0.0257,0.612,0.375,115.036,4,"(24,85]",2005,"(2002,2010]",5fuQrhMRYMtoO9uOlFad4P,post-hardcore|progressive post-hardcore|sasscore|screamo|swancore,46,150901,post-hardcore,other
Anamanaguchi,Endless Fantasy,Bosozoku GF,15ytCRCtcC4vBpKE0v75YD,287940,0,0.262,0.871,-3.517,0.0534,0.0194,0.741,0.149,0.15,185.421,4,"[0,1]",2013,"(2010,2015]",2UwJRAgSOi1zcLkvUNc8XL,bitpop|chiptune|indie game soundtrack|nintendocore,51,173496,indie,indie
Charles McPherson,First Flight Out,Deep Night,0U2XQCVebDSDvryRrsdgbe,364040,0,0.485,0.398,-15.256,0.0453,0.499,0.115,0.308,0.51,141.565,4,"[0,1]",2006,"(2002,2010]",6iRat96avb9tai5DCUZ7qf,,10,1884,,Not Assigned
Charles McPherson,Siku Ya Bibi,Lover Come Back To Me,40erzF2DKeItmNPAE8hbtd,421485,0,0.451,0.459,-13.209,0.0364,0.754,2.44e-05,0.0635,0.73,135.54,3,"[0,1]",1991,"[1957,2002]",6iRat96avb9tai5DCUZ7qf,,10,1884,,Not Assigned
KNOWER,Think Thoughts,Things About You Remix (feat. Vikram),50oZCMNd6LKWKj0wHbyu2f,122222,11,0.797,0.908,-4.505,0.274,0.00487,0.0209,0.0632,0.81,162.007,4,"(1,24]",2011,"(2010,2015]",7fVp0A6oCMfiQJihMnY0SZ,la pop,37,88698,pop,pop
ROSALÍA,El Mal Querer,MALAMENTE - Cap.1: Augurio,1B0BQaSRHxhI0AUlItY3LK,150027,69,0.893,0.482,-4.779,0.0873,0.549,0.0164,0.0752,0.53,97.975,4,"(24,85]",2018,"(2015,2022]",7ltDVBr6mKbRvohxheJ9h1,r&b en espanol,85,6547564,r&b,other
Charles McPherson,First Flight Out,Blues For Chuck,2zXkmUCk1oK2z7MFEQOk9E,419560,1,0.63,0.281,-15.608,0.0489,0.833,0.838,0.101,0.447,122.342,5,"[0,1]",2006,"(2002,2010]",6iRat96avb9tai5DCUZ7qf,,10,1884,,Not Assigned
Sonny Rollins Quartet,Tenor Madness - Saxophone Colossus,My Reverie,4ihfUK9GN50QbKe6k53n54,368000,0,0.54,0.101,-16.577,0.0387,0.925,0.644,0.38,0.385,96.619,4,"[0,1]",2010,"(2002,2010]",2mlKlEmxOO3vb6DqopDh4H,bebop|jazz quartet,35,8929,jazz,jazz
Charlie Parker,Charlie Parker With Strings,Stella By Starlight,4IO6MEGKRI3m0F7HAuyYtx,178866,0,0.396,0.391,-7.891,0.0288,0.739,0.797,0.0531,0.349,94.496,4,"[0,1]",2015,"(2010,2015]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
Frédéric Chopin,Chopin Nocturnes,"Nocturnes, Op. 32: No. 1 in B Major",6rVuvYCyAmzztFKlZZfcH5,283733,11,0.362,0.0194,-21.101,0.0499,0.994,0.89,0.14,0.183,79.009,3,"(1,24]",2016,"(2015,2022]",7y97mc3bZRFXzT2szRM4L4,classical|early romantic era|polish classical,74,2898005,classical,other
Lee Morgan,The Sidewinder,Totem Pole - Remastered 1999/Rudy Van Gelder Edition,782py08Vd3JdBAP79X0FSz,614946,28,0.568,0.686,-7.432,0.0393,0.794,0.00324,0.11,0.553,138.406,4,"(24,85]",1999,"[1957,2002]",38C3okxv3fyyOIQUVPCdGX,bebop|big band|free jazz|hard bop|jazz|jazz trumpet|soul jazz,47,126668,jazz,jazz
Portugal. The Man,The Satanic Satanist,Everyone Is Golden,6skCpX0AoGlwrLfxdMb3AX,225866,0,0.512,0.663,-6.092,0.0245,0.417,2.23e-06,0.203,0.225,76.527,4,"[0,1]",2009,"(2002,2010]",4kI8Ie27vjvonwaB2ePh8T,modern alternative rock|modern rock|rock,65,1348978,alternative,alternative
Charlie Parker,Charlie Parker With Strings,Summertime - Take 1 / Alternate,5xjFlc2p9xj4Qrkh79k9q3,187386,0,0.298,0.34,-9.42,0.0315,0.881,0.0015,0.14,0.375,83.113,4,"[0,1]",2015,"(2010,2015]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
Sex Bob-Omb,Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),Threshold,71eCZZitnIp6hdpweMNZek,107280,0,0.405,0.906,-3.929,0.091,0.175,0.000347,0.319,0.572,166.429,4,"[0,1]",2010,"(2002,2010]",0LyfQWJT6nXafLPZqxe9Of,,0,1738944,,Not Assigned
Willie Jones III,Groundwork,Toku Do,0358bakFOkMc9U1TcsXdT3,323666,0,0.548,0.454,-14.142,0.0847,0.581,0.203,0.113,0.463,107.586,4,"[0,1]",2015,"(2010,2015]",06zKa5bEBIn8j0iUdCR6cX,jazz drums|straight-ahead jazz,24,1587,jazz,jazz
The Fall of Troy,Doppelganger,Mouths Like Sidewinder Missles,0AlCpQIejCPdDNo4TCdVVq,224346,47,0.383,0.883,-4.854,0.0978,0.0057,0.0216,0.21,0.392,123.9,4,"(24,85]",2005,"(2002,2010]",5fuQrhMRYMtoO9uOlFad4P,post-hardcore|progressive post-hardcore|sasscore|screamo|swancore,46,150901,post-hardcore,other
Donald Harrison,The Chosen,Mr. PC,4CYFKoo74L1LQwHNXGhRdK,420026,1,0.46,0.809,-7.256,0.0494,0.187,0.036,0.27,0.659,118.003,4,"[0,1]",2008,"(2002,2010]",53pHwg1sjhqGk726JnJHYb,jazz saxophone|new orleans jazz,22,5145,jazz,jazz
The Cannonball Adderley Quintet,Cannonball Adderley Quintet In Chicago,Stars Fell On Alabama,79Jl7eZTa96MDDlOF92A4t,374840,0,0.533,0.166,-14.91,0.0426,0.811,0.0133,0.0926,0.423,76.573,4,"[0,1]",1959,"[1957,2002]",2o346NHhUAlVxl5uXBVxK7,bebop|big band|hard bop|jazz|jazz funk|jazz fusion|jazz saxophone|soul jazz,35,34396,jazz,jazz
Jane's Addiction,Nothing's Shocking,Mountain Song,5fKZJHzJ9d3MADArbm9muW,242720,58,0.324,0.931,-6.803,0.0837,0.0155,0.0252,0.277,0.313,82.748,4,"(24,85]",1988,"[1957,2002]",02NfyD6AlLA12crYzw5YcR,alternative metal|alternative rock|blues rock|funk metal|funk rock|grunge|nu metal|permanent wave|pop rock|rap rock|rock,57,1258991,alternative,alternative
Charlie Parker,Best of the Complete Savoy & Dial Studio Recordings,Ornithology,1oRuux8tjyiRB8jPdWQIHk,179626,0,0.697,0.416,-12.195,0.0837,0.873,0.0402,0.0984,0.834,110.952,4,"[0,1]",2002,"[1957,2002]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
Gary Burton,Crystal Silence,I'm Your Pal,7FDhbzHunmwye3bx0VHDY5,238800,30,0.287,0.0719,-21.391,0.0394,0.984,0.913,0.0891,0.0697,65.597,4,"(24,85]",1973,"[1957,2002]",4iovNkf44dsELmo3E7XSKX,contemporary jazz|ecm-style jazz|jazz|jazz fusion|jazz vibraphone,39,44896,jazz,jazz
John Coltrane,Giant Steps,Giant Steps,18KSLe1ScEmgFt1XnyRSCV,283439,0,0.431,0.491,-10.746,0.0562,0.441,0.000458,0.134,0.577,148.243,4,"[0,1]",1960,"[1957,2002]",2hGh5VOeeqimQFxqXvfCUf,bebop|free jazz|jazz|jazz saxophone,65,1480095,jazz,jazz
Timothy Blais,Whole New Worlds,Whole New Worlds,2Bi6DPzBG9SOxYeASlby0J,482096,19,0.442,0.605,-5.521,0.0429,0.58,0,0.0772,0.396,113.288,4,"(1,24]",2017,"(2015,2022]",4PS3SWjYQpYkF1f8iBuhbi,,5,86,,Not Assigned
The Flashbulb,Hardscrabble,One Melted Birthday Cake,74azTB3I1YVVka11tYkUir,224720,5,0.484,0.827,-9.139,0.0716,0.0676,0.755,0.133,0.428,144.992,4,"(1,24]",2012,"(2010,2015]",6mMCSCuTbGU6kNr4303LwH,breakcore|drill and bass|intelligent dance music,41,49926,dance,dance
Charlie Parker,Bird - Original Motion Picture Soundtrack,I Can't Believe That You're In Love with Me,0h73BZoXWGH73bDDoCftNP,265506,24,0.505,0.509,-12.184,0.0329,0.268,9.73e-05,0.123,0.67,106.336,4,"(1,24]",1988,"[1957,2002]",4Ww5mwS7BWYjoZTUIrMHfC,bebop|big band|cool jazz|jazz|jazz fusion|jazz saxophone|uk contemporary jazz,53,540626,jazz,jazz
Roy Hargrove,Nothing Serious,Devil Eyes,09Rub6Qs5rkhwLfLKBRFA9,331213,0,0.494,0.709,-7.082,0.0542,0.191,0.859,0.101,0.393,135.257,4,"[0,1]",2006,"(2002,2010]",49zXTngyUTielHTbbH5YKs,bebop|big band|contemporary jazz|contemporary post-bop|jazz|jazz fusion|jazz trumpet,47,138549,jazz,jazz
Ensiferum,Ensiferum,Treacherous Gods,4MoSsWCpdNdGDER9OsZSpv,309480,38,0.189,0.956,-3.005,0.172,3.75e-05,0.778,0.0983,0.311,140.123,4,"(24,85]",2000,"[1957,2002]",0krXCIkthz13P8o0v2tksH,finnish melodeath|finnish metal|folk metal|melodic death metal|metal|nordic folk metal|power metal|viking metal,47,285115,metal,other
